18,249683,1.25,0.08,9.09,0.48,0.12,-0.68,0.77,-0.03,9.77
19,249745,1.16,-0.10,9.17,0.36,-0.01,-0.59,0.80,-0.08,9.77
13,249806,0.48,-0.11,9.83,-0.30,0.06,0.06,0.79,-0.20,9.77
14,249866,0.52,-0.28,9.50,-0.26,0.00,-0.27,0.78,-0.30,9.77
16,249928,1.35,-0.40,9.48,0.36,-0.10,-0.29,0.85,-0.35,9.76
27,249993,0.91,-0.37,9.34,0.14,-0.10,-0.52,0.87,-0.40,9.75
26,250055,1.26,-0.67,9.51,0.38,-0.17,-0.23,0.88,-0.49,9.75
11,250116,0.98,-0.34,9.47,0.14,0.21,-0.27,0.83,-0.57,9.75
14,250177,0.50,-0.84,9.75,-0.28,-0.17,0.00,0.78,-0.67,9.75
13,250240,1.46,-0.68,8.80,0.49,0.08,-0.93,0.86,-0.72,9.74
13,250303,0.59,-0.99,9.94,-0.16,0.06,0.17,0.98,-0.95,9.71
20,250363,1.05,-1.08,9.84,-0.05,0.08,0.16,1.11,-1.16,9.67
17,250425,0.63,-1.34,9.92,-0.57,-0.01,0.28,1.20,-1.33,9.64
25,250487,1.51,-1.51,9.67,0.18,-0.02,0.07,1.35,-1.51,9.59
16,250549,1.90,-1.80,9.27,0.44,-0.17,-0.28,1.48,-1.65,9.55
24,250610,1.89,-1.87,9.09,0.22,0.00,-0.40,1.63,-1.85,9.49
29,250672,1.93,-2.26,10.16,0.31,-0.18,0.77,1.74,-2.07,9.42
24,250734,1.15,-1.90,10.14,-0.70,0.31,0.77,1.86,-2.21,9.36
21,250797,2.03,-2.16,9.98,0.03,0.17,0.67,2.00,-2.34,9.30
50,250858,1.58,-2.08,8.82,-0.38,0.23,-0.50,1.97,-2.31,9.32
47,250919,2.00,-2.40,8.70,-0.05,-0.16,-0.72,1.90,-2.31,9.33
60,250983,1.86,-2.67,8.85,0.57,-0.52,-0.37,1.90,-2.39,9.31
25,251046,2.28,-2.71,9.59,0.23,-0.15,0.35,2.05,-2.56,9.24
23,251107,1.91,-2.94,9.45,-0.17,-0.29,0.24,2.09,-2.67,9.20
29,251169,2.61,-2.87,9.12,0.45,-0.10,-0.03,2.17,-2.79,9.14
18,251231,2.72,-3.04,9.12,0.68,-0.07,-0.08,2.29,-2.89,9.08
24,251295,2.63,-3.04,8.50,0.25,-0.07,-0.52,2.38,-2.96,9.03
21,251359,2.16,-3.09,9.07,-0.29,-0.05,0.08,2.47,-3.05,8.98
15,251417,2.70,-3.17,8.71,0.13,-0.07,-0.22,2.57,-3.11,8.93
18,251480,2.65,-3.13,8.79,0.12,-0.04,-0.02,2.61,-3.16,8.90
18,251544,2.37,-3.30,9.20,-0.03,-0.06,0.13,2.66,-3.21,8.87
18,251608,3.18,-3.44,9.39,0.49,-0.20,0.54,2.68,-3.23,8.85
12,251668,2.63,-3.32,9.19,-0.04,-0.10,0.32,2.68,-3.21,8.86
17,251729,2.24,-3.26,9.18,-0.42,-0.08,0.30,2.67,-3.16,8.88
14,251793,2.67,-3.15,8.68,0.14,-0.09,-0.14,2.66,-3.09,8.91
15,251856,2.64,-3.04,8.76,0.00,0.00,-0.17,2.64,-3.03,8.94
10,251917,2.60,-2.83,8.67,-0.04,0.14,-0.27,2.65,-2.98,8.95
20,251977,2.80,-2.93,9.01,0.14,0.02,0.04,2.66,-2.94,8.96
12,252040,3.62,-2.91,9.39,0.92,0.04,0.44,2.71,-2.96,8.94
13,252100,3.82,-3.07,10.73,1.05,-0.10,1.80,2.77,-2.95,8.92
25,252162,3.50,-3.35,11.10,0.65,-0.53,2.04,2.94,-2.88,8.89
69,252223,3.95,-2.55,9.69,0.90,-0.18,1.19,3.23,-2.71,8.85
53,252285,4.33,-3.32,10.05,1.30,-0.74,0.97,3.38,-2.50,8.85
63,252349,3.30,-3.96,10.60,-0.28,-1.65,1.77,3.59,-2.26,8.83
26,252412,0.73,-3.00,8.58,-2.48,-0.70,-1.17,3.42,-1.76,9.01
17,252475,1.85,-1.57,6.36,-1.45,-0.33,-2.77,3.31,-1.23,9.14
