8,214209,1.02,-0.44,10.29,-0.21,-0.16,0.57,1.25,-0.27,9.72
10,214274,1.29,-0.14,8.88,0.24,0.06,-1.04,1.34,-0.18,9.71
58,214334,1.22,-0.22,9.02,0.04,-0.06,-0.09,1.38,-0.22,9.70
21,214395,1.32,-0.48,9.35,-0.23,-0.23,-0.32,1.55,-0.25,9.67
10,214459,1.82,-0.50,10.06,0.25,-0.15,0.38,1.57,-0.36,9.67
11,214523,1.24,-0.57,9.76,-0.17,-0.10,-0.04,1.58,-0.43,9.66
10,214586,1.47,-0.34,9.49,-0.09,0.14,-0.17,1.57,-0.49,9.66
8,214645,1.66,-0.53,9.75,0.03,0.00,0.09,1.62,-0.53,9.65
10,214707,1.77,-0.67,9.58,0.05,-0.07,-0.05,1.71,-0.60,9.63
13,214770,1.78,-0.71,9.39,0.04,-0.04,-0.23,1.75,-0.67,9.62
16,214833,1.61,-0.80,9.55,-0.19,-0.08,-0.05,1.82,-0.72,9.60
9,214894,1.82,-0.91,9.64,-0.18,-0.13,0.20,1.80,-0.80,9.60
9,214956,1.70,-0.88,9.49,0.04,0.00,-0.18,1.84,-0.83,9.59
9,215017,1.78,-0.90,9.66,-0.04,-0.01,0.06,1.83,-0.88,9.59
10,215079,1.94,-0.99,8.99,0.08,-0.08,-0.58,1.85,-0.92,9.58
9,215140,1.92,-1.03,9.46,0.07,-0.05,-0.11,1.85,-0.98,9.57
7,215200,1.75,-1.14,9.65,-0.13,-0.12,0.09,1.89,-1.03,9.56
8,215263,1.92,-1.03,9.22,0.00,0.03,-0.45,1.95,-1.03,9.55
8,215323,1.86,-1.21,9.49,-0.07,-0.10,0.17,1.99,-1.10,9.53
8,215385,2.01,-1.22,9.54,0.03,-0.10,-0.01,2.04,-1.13,9.52
7,215445,1.92,-1.24,9.55,-0.09,-0.06,0.03,2.02,-1.18,9.52
8,215507,1.76,-1.42,9.39,-0.31,-0.21,-0.11,2.08,-1.20,9.50
7,215570,2.05,-1.30,9.51,-0.05,-0.05,0.01,2.11,-1.24,9.49
6,215631,1.76,-1.45,9.39,-0.38,-0.18,-0.09,2.16,-1.27,9.47
6,215693,2.19,-1.35,9.13,0.01,-0.04,-0.38,2.19,-1.28,9.47
7,215753,2.33,-1.35,9.15,-0.08,-0.05,-0.22,2.23,-1.31,9.45
7,215818,2.23,-1.36,9.49,-0.01,0.00,0.04,2.25,-1.37,9.44
7,215877,2.00,-1.44,9.47,-0.25,-0.02,0.03,2.25,-1.41,9.43
7,215938,2.28,-1.35,9.43,0.01,0.06,0.00,2.26,-1.41,9.43
5,215997,2.27,-1.35,9.56,0.00,0.06,0.12,2.27,-1.41,9.43
8,216058,2.26,-1.44,9.34,-0.01,-0.05,-0.09,2.27,-1.39,9.43
9,216120,2.29,-1.39,9.14,0.01,-0.02,-0.29,2.28,-1.36,9.43
8,216181,2.15,-1.46,9.50,-0.12,-0.08,0.06,2.27,-1.37,9.43
7,216241,2.06,-1.36,9.18,-0.20,0.01,-0.25,2.26,-1.37,9.44
5,216301,2.09,-1.45,9.43,-0.16,-0.07,0.00,2.25,-1.37,9.44
7,216367,2.30,-1.40,9.17,-0.22,-0.14,-0.15,2.24,-1.36,9.44
7,216428,2.09,-1.35,9.14,-0.13,0.01,-0.30,2.23,-1.36,9.45
7,216488,2.20,-1.47,9.38,0.00,-0.09,-0.07,2.21,-1.37,9.45
8,216549,2.09,-1.40,9.50,-0.11,-0.04,0.05,2.20,-1.35,9.45
6,216611,2.46,-1.49,10.07,0.25,-0.14,0.61,2.20,-1.35,9.45
6,216674,2.22,-1.35,9.56,-0.11,0.00,-0.18,2.16,-1.30,9.47
5,216734,1.91,-1.22,9.06,-0.09,0.11,-0.47,2.13,-1.23,9.49
6,216795,1.74,-1.15,8.94,-0.27,0.07,-0.57,2.08,-1.18,9.50
7,216855,1.87,-1.09,9.02,-0.16,0.02,-0.52,2.07,-1.13,9.51
6,216919,1.89,-1.16,9.35,-0.13,-0.05,-0.17,2.03,-1.10,9.53
7,216981,2.11,-1.15,9.45,0.12,-0.07,-0.08,1.98,-1.07,9.54
5,217041,1.94,-1.00,9.24,-0.03,0.04,-0.30,1.98,-1.04,9.54
8,217103,1.78,-1.08,9.36,-0.16,-0.04,-0.19,1.95,-1.03,9.55
7,217165,1.78,-1.10,9.60,-0.10,0.02,0.02,1.90,-1.03,9.56
7,217227,1.82,-0.86,9.32,-0.15,0.13,-0.32,1.88,-1.01,9.56
7,217287,1.79,-1.07,9.73,-0.04,-0.04,0.16,1.83,-1.02,9.57
6,217348,1.74,-1.05,9.46,-0.04,-0.05,-0.12,1.79,-1.00,9.58
6,217410,1.49,-0.99,9.36,-0.25,-0.03,-0.23,1.73,-0.95,9.60
8,217475,1.81,-0.96,9.19,-0.03,-0.06,-0.38,1.70,-0.91,9.61
