22,86150,-0.15,-0.77,9.64,0.03,0.01,-0.12,-0.18,-0.79,9.77
33,86211,-0.13,-0.77,9.62,0.04,0.02,-0.14,-0.18,-0.79,9.77
33,86274,-0.13,-0.79,9.62,0.04,0.00,-0.14,-0.18,-0.79,9.77
29,86337,-0.13,-0.79,9.61,0.03,0.00,-0.12,-0.18,-0.79,9.77
35,86400,-0.15,-0.81,9.65,0.03,-0.02,-0.11,-0.18,-0.79,9.77
38,86462,-0.13,-0.79,9.63,0.05,0.00,-0.13,-0.18,-0.79,9.77
66,86524,-0.12,-0.78,9.62,0.04,0.00,-0.10,-0.18,-0.79,9.77
27,86588,-0.15,-0.78,9.62,0.04,0.00,-0.15,-0.18,-0.79,9.77
36,86650,-0.12,-0.79,9.65,0.05,0.00,-0.11,-0.18,-0.79,9.77
24,86713,-0.14,-0.77,9.64,0.04,0.02,-0.12,-0.18,-0.79,9.77
22,86773,-0.13,-0.79,9.62,0.04,0.00,-0.14,-0.18,-0.79,9.77
17,86837,-0.14,-0.77,9.62,0.03,0.00,-0.12,-0.18,-0.79,9.77
18,86900,-0.15,-0.79,9.65,0.03,0.00,-0.11,-0.18,-0.79,9.77
17,86962,-0.14,-0.79,9.66,0.04,0.00,-0.10,-0.18,-0.79,9.77
29,87023,-0.13,-0.79,9.63,0.05,0.00,-0.13,-0.18,-0.79,9.77
21,87086,-0.12,-0.77,9.62,0.01,0.01,-0.14,-0.18,-0.79,9.77
6,87147,-0.15,-0.77,9.62,0.04,0.01,-0.13,-0.18,-0.79,9.77
11,87211,-0.14,-0.77,9.65,0.03,0.01,-0.11,-0.18,-0.79,9.77
15,87273,-0.14,-0.79,9.62,0.04,0.00,-0.14,-0.18,-0.79,9.77
24,87333,-0.12,-0.78,9.64,0.05,0.00,-0.12,-0.18,-0.79,9.77
31,87397,-0.13,-0.79,9.65,0.04,0.00,-0.13,-0.18,-0.79,9.77
36,87461,-0.13,-0.78,9.63,0.05,0.00,-0.13,-0.18,-0.79,9.77
22,87523,-0.15,-0.77,9.63,0.03,0.01,-0.13,-0.18,-0.79,9.77
