31,371304,-3.21,-4.45,10.10,-1.61,-1.42,0.68,-2.15,-2.99,9.08
48,371372,-2.74,-4.20,9.96,-0.95,-1.28,0.77,-1.72,-2.93,9.19
54,371434,-5.04,-4.19,11.13,-3.69,-1.14,1.90,-1.49,-2.92,9.23
44,371500,-3.91,-3.76,10.41,-2.37,-1.23,1.06,-1.53,-2.53,9.34
67,371566,-3.52,-2.79,7.24,-2.30,-0.73,-2.48,-0.26,-1.85,9.62
25,371632,-0.23,-3.43,6.74,-0.71,-1.93,-2.93,0.60,-1.48,9.67
361,371696,-0.77,-2.73,9.09,-1.39,-1.19,-0.47,1.01,-1.49,9.63
83,371762,1.78,-1.70,8.31,0.20,-0.27,-1.25,1.67,-1.39,9.56
40,371824,0.96,-1.39,6.29,-0.80,-0.35,-3.29,1.80,-0.99,9.58
118,371888,2.55,-1.13,9.60,0.62,-0.06,0.05,1.93,-1.06,9.55
115,371950,3.21,-0.25,7.79,1.11,0.71,-1.73,2.09,-0.96,9.53
55,372012,1.92,0.78,9.60,-0.12,1.80,0.07,2.00,-1.04,9.54
106,372074,2.38,-0.90,10.95,0.47,0.29,1.41,1.96,-1.22,9.52
151,372134,3.37,-0.63,8.02,0.82,0.41,-1.98,2.38,-0.94,9.46
173,372197,2.31,0.13,7.65,0.27,0.70,-1.55,2.50,-0.80,9.44
70,372258,5.66,-1.19,8.07,2.74,-0.23,-1.33,2.91,-0.98,9.31
162,372323,2.72,-0.71,9.19,-0.21,0.36,-0.10,2.96,-1.10,9.28
97,372384,3.29,-0.65,9.94,0.08,0.59,0.75,3.25,-1.27,9.16
206,372445,3.59,-0.61,9.63,0.46,0.65,-0.23,3.30,-1.18,9.15
50,372506,2.48,-0.26,9.17,-0.45,0.69,-0.02,3.06,-1.01,9.25
82,372570,2.98,-1.07,9.92,-0.06,-0.03,0.65,3.04,-1.04,9.26
133,372631,1.96,-1.25,10.14,-0.85,-0.32,0.80,2.79,-0.87,9.35
47,372695,3.33,-1.34,9.53,0.39,-0.64,0.30,2.68,-0.64,9.40
43,372757,2.48,-1.39,10.51,-0.21,-0.87,1.43,2.60,-0.57,9.43
33,372822,1.67,-0.78,10.02,-0.75,-0.46,0.52,2.43,-0.31,9.49
22,372884,2.16,0.20,7.89,-0.45,0.13,-1.55,2.66,0.11,9.43
21,372943,3.27,0.83,7.46,0.29,0.62,-1.87,3.01,0.22,9.32
73,373004,2.98,0.40,8.40,0.09,0.25,-0.96,2.84,0.11,9.38
24,373064,2.27,-0.38,14.07,-0.59,-0.30,4.70,2.83,-0.06,9.38
11,373128,1.56,0.09,9.51,-0.97,0.15,-0.16,2.57,0.11,9.46
14,373188,2.48,-0.24,10.44,0.04,-0.22,0.84,2.69,-0.07,9.42
16,373249,3.33,-0.49,9.13,0.63,-0.23,-0.69,2.72,-0.03,9.42
27,373313,3.53,-0.28,9.75,0.78,-0.22,0.34,2.72,-0.05,9.41
12,373374,3.22,-0.14,9.08,0.64,-0.16,-0.37,2.56,0.03,9.46
14,373435,2.94,0.10,8.56,0.39,0.05,-0.89,2.56,0.04,9.46
15,373492,3.23,-0.03,8.70,0.62,-0.03,-0.74,2.60,0.00,9.45
17,373556,-0.04,0.26,10.47,-2.56,0.27,0.99,2.50,0.00,9.48
14,373617,2.22,-0.03,9.11,-0.40,-0.02,-0.42,2.42,-0.02,9.50
7,373680,2.14,-0.24,9.51,-0.15,-0.14,0.07,2.29,-0.03,9.53
65,373741,1.75,-0.07,9.70,-0.48,-0.12,0.15,2.23,0.05,9.54
26,373805,2.03,0.30,9.80,-0.20,0.04,0.26,2.24,0.30,9.54
25,373863,1.83,0.71,9.57,-0.41,0.15,0.04,2.24,0.55,9.52
15,373923,1.29,0.72,9.29,-0.86,-0.13,-0.23,2.15,0.85,9.52
8,373982,0.63,0.82,9.11,-1.38,-0.19,-0.42,2.01,1.02,9.54
5,374041,0.92,0.11,9.55,-1.08,-0.90,0.00,2.00,1.01,9.54
15,374104,1.75,-0.17,9.75,-0.26,-1.18,0.20,2.01,1.01,9.54
7,374163,-0.25,0.59,8.97,-2.14,-0.62,-0.56,1.88,1.21,9.54
70,374225,2.99,1.76,9.95,1.08,0.12,0.47,1.88,1.71,9.46
18,374284,1.68,1.19,8.92,-0.14,-0.78,-0.50,1.81,2.01,9.42
14,374343,3.01,0.11,9.52,1.27,-2.11,0.13,1.72,2.28,9.37
18,374405,0.78,3.20,8.96,-0.65,0.52,-0.36,1.41,2.73,9.31
11,374464,1.20,2.82,8.93,-0.12,-0.15,-0.31,1.30,3.03,9.23
14,374528,0.54,3.67,8.42,-0.62,0.28,-0.70,1.13,3.45,9.10
13,374586,1.21,3.59,8.50,0.27,-0.07,-0.54,0.88,3.70,9.03
16,374645,-2.29,3.33,10.53,-2.80,-0.42,1.49,0.46,3.77,9.03
14,374710,-1.19,3.19,10.21,-1.62,-1.02,1.47,0.45,3.80,9.02
47,374773,-0.92,3.58,9.35,-1.32,-0.35,0.38,0.39,3.93,8.97
69,374833,2.39,4.05,8.40,1.83,0.05,-0.52,0.55,4.00,8.93
34,374890,0.11,4.06,8.79,-0.07,0.20,-0.21,0.18,3.86,9.01
180,374952,-0.72,3.74,8.04,-0.64,0.07,-1.05,-0.08,3.67,9.09
225,375016,1.25,3.19,8.99,1.29,-0.19,-0.20,-0.06,3.31,9.22
125,375078,-0.12,2.56,8.58,0.88,-0.18,-0.40,-0.49,2.96,9.33
109,375141,-1.28,2.38,8.50,-0.35,-0.23,-0.89,-0.92,2.62,9.40
698,375206,-1.47,1.99,9.25,-0.17,-0.30,-0.19,-1.34,2.25,9.44
296,375273,-1.92,1.47,9.42,-0.39,-0.54,-0.04,-1.52,2.02,9.47
279,375333,-2.32,1.48,8.94,-0.82,-0.37,-0.56,-1.52,1.82,9.51
329,375398,-0.70,1.37,8.29,0.99,-0.08,-0.75,-1.42,1.53,9.57
171,375463,-1.67,0.61,9.84,-0.36,-0.46,0.18,-1.30,1.08,9.65
47,375527,-0.60,0.58,11.23,0.36,-0.24,1.51,-0.89,0.82,9.73
130,375589,-0.69,0.52,9.15,-0.53,-0.43,-1.02,-0.32,0.96,9.75
329,375654,-0.82,1.09,9.91,-0.85,0.10,0.16,0.02,0.98,9.75
113,375716,0.91,1.05,9.61,0.60,0.04,-0.13,0.32,1.00,9.75
58,375777,0.48,1.42,9.19,-0.12,0.37,-0.53,0.66,1.05,9.72
42,375835,1.39,0.76,8.80,0.88,-0.26,-0.93,0.45,1.01,9.74
26,375894,-3.22,0.19,9.34,-3.67,-0.66,-0.41,0.45,0.86,9.75
17,375958,0.12,-0.09,8.98,-0.35,-0.62,-0.79,0.47,0.45,9.78
16,376023,1.08,-0.54,9.57,0.39,-0.58,-0.48,0.59,0.09,9.78
22,376081,1.89,-1.08,10.20,1.26,-0.96,0.41,0.63,-0.12,9.78
142,376144,1.81,-0.98,10.50,0.85,-0.83,0.74,0.96,-0.15,9.75
23,376208,2.29,-0.03,7.95,0.68,-0.26,-1.71,1.65,0.29,9.66
7,376268,2.26,0.45,8.42,0.51,-0.06,-1.20,1.74,0.54,9.63
71,376329,2.33,0.56,8.98,0.61,-0.02,-0.65,1.72,0.59,9.63
45,376387,2.40,1.06,9.65,0.71,0.56,0.01,1.68,0.47,9.64
24,376445,3.72,1.58,9.64,2.20,1.30,-0.04,1.47,0.22,9.69
11,376506,2.15,-0.01,9.60,0.88,0.04,-0.11,1.27,-0.05,9.72
22,376568,1.55,-0.12,9.48,0.53,0.14,-0.26,0.98,-0.30,9.75
11,376630,0.58,-0.76,10.51,-0.39,-0.37,0.60,0.84,-0.47,9.75
13,376692,0.56,-1.07,9.22,-0.16,-0.63,-0.54,0.73,-0.44,9.76
53,376756,0.59,-0.72,9.45,0.03,-0.21,-0.32,0.55,-0.50,9.77
2,376817,0.80,-1.17,10.47,0.36,-0.43,0.70,0.41,-0.78,9.76
11,376880,-0.67,-1.28,10.38,-0.72,-0.37,0.03,0.32,-0.79,9.76
11,376943,-0.19,-0.67,8.88,-0.47,-0.04,-0.89,0.28,-0.62,9.78
13,377008,-0.08,-0.38,9.46,-0.36,0.10,-0.32,0.28,-0.48,9.79
8,377071,0.25,0.05,9.59,-0.09,0.38,-0.10,0.32,-0.44,9.79
6,377132,0.50,-0.29,9.36,0.22,0.12,-0.43,0.30,-0.46,9.79
6,377191,0.47,-0.69,9.90,0.04,-0.10,0.19,0.26,-0.56,9.78
7,377251,0.18,-0.94,9.55,-0.03,-0.27,-0.26,0.24,-0.64,9.78
9,377316,-0.14,-1.08,9.66,-0.32,-0.32,-0.10,0.17,-0.76,9.77
9,377378,-0.14,-1.18,9.57,-0.24,-0.28,-0.18,0.07,-0.93,9.76
