18,173211,1.51,-0.63,6.86,2.55,-2.52,-2.36,-0.85,2.06,9.54
6,173273,0.65,-0.37,7.73,1.63,-2.46,-1.79,-0.98,2.08,9.53
15,173337,-1.61,0.57,8.03,-0.70,-1.51,-1.49,-0.93,2.05,9.54
13,173400,-3.85,2.41,11.54,-2.53,0.90,1.39,-1.13,1.76,9.57
10,173462,-0.06,1.68,9.12,1.51,-0.09,-0.10,-1.43,1.50,9.58
6,173523,-1.18,1.30,9.74,0.65,0.24,0.17,-1.84,1.06,9.57
9,173583,-1.37,0.32,8.81,0.15,-0.11,-1.23,-1.78,0.71,9.61
7,173645,-2.25,0.13,8.42,-0.25,-0.33,-1.16,-1.99,0.47,9.58
10,173707,-2.23,0.90,8.05,-0.17,0.69,-1.52,-2.05,0.18,9.58
11,173768,-2.57,0.92,9.35,-0.27,0.98,-0.18,-2.34,-0.11,9.52
10,173835,-1.27,-0.96,8.85,1.18,-0.53,-0.62,-2.46,-0.42,9.48
10,173900,-2.57,-2.40,8.51,-0.05,-1.68,-0.93,-2.46,-0.71,9.46
8,173962,-3.90,0.30,8.98,-0.82,-0.05,-1.97,-2.25,-0.62,9.52
9,174025,-4.80,-0.83,12.96,-2.45,-0.29,3.46,-2.35,-0.54,9.50
7,174091,-1.11,0.62,9.76,-0.45,0.38,2.33,-2.08,-0.14,9.58
11,174152,-4.66,-0.31,8.01,-0.87,-0.11,-2.56,-1.47,-0.01,9.69
201,174217,-3.85,0.66,11.85,-2.68,0.64,2.11,-1.03,0.05,9.75
207,174282,-0.74,-0.11,6.96,0.53,-0.31,-2.13,-0.61,0.19,9.78
107,174348,-1.14,0.08,11.67,-0.92,0.38,1.87,-0.13,-0.34,9.79
35,174409,2.09,-0.41,8.87,1.28,0.12,-0.61,0.23,-0.40,9.79
36,174470,0.26,-1.01,11.38,0.07,-0.40,1.92,0.41,-0.61,9.77
54,174535,-0.09,-1.23,11.41,-0.62,-0.52,1.64,0.52,-0.70,9.76
31,174598,0.64,-1.38,11.99,0.15,-0.72,2.22,0.43,-0.63,9.77
38,174661,0.89,-2.14,11.06,0.55,-1.32,0.78,0.31,-0.44,9.79
12,174723,-0.31,-1.63,9.96,0.02,-1.64,0.15,0.25,-0.20,9.80
21,174786,-0.56,-0.74,8.53,-0.83,-0.72,-1.26,0.27,-0.01,9.80
21,174850,0.33,-0.87,10.93,0.06,-1.06,1.25,0.13,0.08,9.80
21,174911,-0.86,0.18,8.81,-1.06,-0.19,-0.85,-0.06,0.36,9.79
107,174976,-0.63,1.17,8.12,-0.32,0.53,-1.65,-0.30,0.63,9.78
24,175039,-0.45,1.08,8.19,0.11,0.27,-1.56,-0.63,0.84,9.74
46,175099,-0.40,1.27,6.90,0.39,0.32,-2.81,-0.84,0.93,9.72
19,175161,-2.24,2.67,7.24,-0.04,2.12,-0.76,-1.26,0.82,9.68
41,175223,-2.79,1.43,9.40,-1.25,1.48,-1.19,-1.35,0.55,9.69
14,175287,-3.00,1.29,16.11,-1.65,1.06,6.40,-1.35,0.22,9.71
46,175349,0.18,1.31,10.51,1.22,1.01,0.76,-0.98,0.30,9.75
43,175409,0.36,0.65,9.87,1.18,0.31,0.10,-0.80,0.34,9.76
14,175467,-0.03,-0.02,8.41,0.82,-0.37,-1.34,-0.87,0.34,9.76
13,175532,-1.36,-0.10,10.05,-0.19,-0.26,-0.15,-0.95,0.17,9.75
14,175597,-1.03,-0.43,8.46,-0.06,-0.42,-1.29,-1.00,-0.06,9.75
48,175662,-0.86,-0.71,9.36,0.25,-0.39,0.11,-1.05,-0.41,9.74
58,175726,-0.79,-1.22,9.76,0.29,-0.49,0.05,-1.09,-0.72,9.71
