54,259551,2.22,-3.31,10.00,0.08,-0.32,0.84,2.00,-2.98,9.12
57,259614,1.70,-2.70,9.31,-0.30,0.12,0.15,2.01,-2.83,9.16
38,259674,2.15,-2.69,9.33,0.08,0.01,0.14,2.07,-2.68,9.19
34,259734,1.90,-2.69,9.58,-0.21,-0.10,0.36,2.13,-2.56,9.22
22,259798,1.71,-2.87,10.65,-0.41,-0.38,1.40,2.13,-2.47,9.24
17,259862,2.39,-2.18,8.83,0.50,0.10,-0.42,2.17,-2.35,9.26
18,259922,2.33,-2.08,8.75,0.13,0.21,-0.51,2.19,-2.29,9.27
20,259983,1.82,-1.92,8.63,-0.38,0.33,-0.64,2.21,-2.25,9.28
19,260045,1.73,-1.91,8.80,-0.42,0.31,-0.50,2.14,-2.21,9.30
43,260110,1.61,-1.80,8.78,0.14,0.46,-0.81,2.10,-2.16,9.33
21,260170,2.25,-1.80,9.10,-0.27,0.40,-0.53,2.07,-2.15,9.33
14,260232,2.45,-1.79,8.91,0.37,0.22,-0.20,2.06,-2.17,9.33
23,260294,1.77,-1.99,9.43,-0.30,0.18,0.10,2.07,-2.18,9.33
24,260357,2.33,-1.85,9.60,0.21,0.31,0.27,2.11,-2.17,9.32
14,260417,2.38,-2.22,10.06,0.24,-0.05,0.74,2.13,-2.16,9.32
16,260476,2.68,-2.24,10.19,0.52,-0.16,0.86,2.16,-2.05,9.34
19,260540,3.76,-1.80,9.51,1.46,0.06,0.23,2.23,-1.92,9.35
17,260601,2.81,-1.82,9.99,0.35,-0.04,0.54,2.29,-1.75,9.37
26,260663,1.62,-1.93,9.87,-0.96,-0.49,0.73,2.37,-1.55,9.38
28,260723,3.10,-1.56,9.45,0.60,-0.22,0.06,2.49,-1.34,9.38
16,260785,2.03,-1.57,9.15,-0.55,-0.47,-0.23,2.59,-1.10,9.39
29,260848,2.89,-1.64,9.34,0.09,-0.69,0.00,2.79,-0.92,9.35
13,260911,3.96,-0.80,8.04,1.10,-0.06,-0.94,2.95,-0.85,9.30
23,260973,2.32,-0.93,8.92,-0.11,0.02,-0.60,3.04,-0.83,9.28
14,261035,0.95,-1.51,10.20,-2.12,-0.65,0.93,3.07,-0.86,9.27
29,261099,4.92,-0.29,8.30,1.70,0.56,-0.91,3.23,-0.87,9.21
28,261160,1.51,-0.50,8.51,-0.16,0.55,-1.22,3.16,-0.88,9.24
82,261222,4.13,-0.33,8.97,0.60,0.46,0.00,3.16,-0.94,9.23
67,261282,2.63,-0.37,8.71,0.48,0.58,-0.82,3.01,-0.91,9.28
13,261343,3.51,-0.43,8.65,0.62,0.40,-0.67,2.89,-0.83,9.33
21,261406,3.52,-0.70,7.79,0.72,0.00,-1.58,2.79,-0.71,9.37
16,261468,3.39,-0.35,8.78,0.65,0.34,-0.60,2.75,-0.71,9.38
90,261527,2.50,-1.00,10.56,-0.11,-0.23,1.14,2.56,-0.75,9.43
37,261590,1.71,-0.45,10.19,-0.69,-0.01,0.79,2.47,-0.65,9.46
16,261656,0.82,-0.73,9.54,-1.52,-0.22,0.03,2.34,-0.50,9.50
18,261718,1.19,-0.20,9.15,-1.13,0.11,-0.36,2.33,-0.28,9.52
36,261779,1.42,0.61,8.53,-0.86,0.67,-0.99,2.27,-0.01,9.53
38,261839,2.02,0.89,8.48,-0.35,0.67,-1.07,2.23,0.16,9.54
12,261902,1.68,0.86,8.40,-0.78,0.37,-1.34,2.18,0.34,9.55
12,261963,1.88,0.22,8.51,-0.32,-0.17,-1.19,2.16,0.41,9.55
21,262023,1.19,0.57,7.08,-1.01,0.14,-2.91,2.18,0.42,9.55
14,262083,2.39,-0.04,8.45,0.15,-0.29,-0.95,2.35,0.19,9.51
10,262145,1.19,1.71,8.68,0.52,0.21,-0.42,2.38,0.18,9.50
11,262205,0.92,1.40,7.85,-0.72,0.18,-1.24,2.49,0.12,9.48
26,262266,1.26,-0.83,10.05,-1.12,-0.48,0.55,2.39,-0.34,9.50
14,262327,2.40,-0.40,10.99,0.01,0.17,1.50,2.42,-0.63,9.48
16,262387,0.40,0.62,10.75,-2.08,1.54,1.31,2.48,-0.94,9.44
14,262450,1.70,0.41,9.53,-0.46,1.22,0.01,2.09,-0.74,9.55
13,262512,1.56,-0.41,10.25,0.51,0.03,0.37,1.49,-0.18,9.69
17,262572,2.36,-0.58,9.56,0.65,-0.75,0.08,1.24,0.01,9.72
20,262632,1.06,-1.02,9.74,0.45,-0.71,-0.63,1.09,-0.08,9.74
12,262694,0.69,-0.86,10.06,0.90,-0.18,0.17,0.97,-0.35,9.75
11,262758,1.31,-1.05,9.47,0.40,-0.25,-0.25,0.91,-0.88,9.72
25,262820,1.09,-0.52,9.26,0.12,0.64,-0.42,0.96,-1.20,9.68
26,262880,1.23,-0.49,9.33,0.00,0.77,-0.85,0.82,-1.12,9.70
20,262941,0.70,-0.78,9.96,0.25,0.17,0.33,0.65,-0.87,9.74
30,263003,0.55,0.10,9.31,-0.05,0.55,-0.24,0.41,-0.44,9.78
13,263065,-0.12,0.39,9.72,-0.56,0.69,-0.17,0.18,-0.30,9.80
34,263127,-0.30,-0.03,9.62,-0.33,0.54,-0.16,0.00,-0.62,9.78
21,263189,-0.80,-1.32,9.13,-0.63,-0.43,-0.62,-0.19,-0.92,9.76
61,263256,-0.36,-2.41,9.16,-0.11,-1.38,-0.58,-0.24,-1.03,9.74
12,263321,-1.01,-1.11,9.49,-0.76,-0.04,-0.25,-0.26,-1.06,9.74
6,263385,-0.56,-1.34,10.20,-0.27,-0.23,0.46,-0.28,-1.10,9.74
8,263450,-1.13,-0.86,9.19,-0.82,0.12,-0.55,-0.31,-0.95,9.75
7,263516,-0.36,-1.09,9.64,-0.14,-0.35,-0.22,-0.19,-0.65,9.78
7,263577,-1.00,0.89,9.55,-0.84,1.26,-0.24,-0.14,-0.33,9.79
7,263639,0.61,0.04,9.47,0.58,0.18,-0.33,0.05,-0.09,9.80
7,263700,-0.25,-0.17,9.93,-0.40,-0.20,0.13,0.15,0.05,9.80
12,263762,-0.74,0.73,9.75,-0.85,0.90,-0.50,0.07,0.04,9.80
9,263823,0.96,-0.46,9.14,0.74,-0.13,0.25,0.09,-0.08,9.80
6,263882,0.30,-0.49,9.66,-0.04,-0.02,-0.45,0.24,-0.36,9.79
6,263945,0.27,-0.72,8.94,0.00,-0.39,-1.12,0.30,-0.46,9.79
7,264007,0.88,-0.83,9.74,0.56,-0.38,-0.05,0.31,-0.44,9.79
7,264069,0.36,-0.01,9.70,0.06,0.21,-0.09,0.30,-0.23,9.79
7,264127,-0.27,0.72,9.63,-0.50,0.63,-0.16,0.22,0.09,9.80
6,264187,0.81,-0.63,10.74,0.30,-0.61,0.94,0.51,-0.01,9.79
7,264250,0.93,-0.48,9.38,0.35,-0.42,-0.40,0.52,-0.03,9.79
6,264311,-1.86,0.14,10.70,-1.97,0.10,0.89,0.05,0.04,9.80
6,264372,0.48,-0.40,8.74,0.50,-0.48,-1.05,-0.01,0.05,9.80
7,264432,-0.10,-0.26,9.61,-0.06,-0.10,-0.13,-0.01,-0.16,9.80
7,264496,0.03,-0.27,9.43,0.12,0.04,-0.36,-0.08,-0.31,9.80
7,264558,-0.05,-0.39,9.36,0.05,0.13,-0.42,-0.10,-0.52,9.79
8,264621,-0.09,-1.12,9.75,-0.08,-0.27,-0.01,0.01,-0.89,9.76
8,264684,-0.18,-1.05,10.52,-0.27,0.06,0.74,0.11,-1.08,9.74
5,264747,-0.04,-0.98,9.62,-0.20,0.16,-0.11,0.16,-1.14,9.73
7,264810,-0.35,-1.08,9.61,-0.45,0.07,-0.12,0.07,-1.17,9.73
7,264873,-0.85,-1.09,9.86,-0.92,0.14,0.13,0.06,-1.24,9.72
6,264933,-0.91,-0.80,9.33,-0.93,0.40,-0.43,0.10,-1.23,9.72
6,264995,0.03,-0.78,9.28,-0.03,0.45,-0.46,0.18,-1.29,9.71
6,265057,0.39,-1.23,9.60,0.24,0.05,0.01,0.17,-1.38,9.70
7,265117,0.02,-1.74,10.22,-0.30,-0.11,0.45,0.24,-1.52,9.68
8,265178,-0.22,-1.46,9.92,-0.43,-0.02,0.23,0.21,-1.44,9.69
11,265240,0.51,-1.58,9.91,0.38,-0.23,0.20,0.13,-1.33,9.71
17,265304,0.45,-1.52,9.96,0.37,-0.28,0.23,0.06,-1.22,9.72
13,265366,0.89,-1.29,9.72,0.76,-0.51,-0.07,0.03,-1.06,9.74
5,265426,0.61,-1.15,9.23,0.45,-0.16,-0.57,0.00,-0.93,9.76
7,265487,0.17,-1.20,9.35,0.14,-0.33,-0.41,0.03,-0.86,9.76
8,265549,-0.39,-0.54,8.86,-0.50,0.30,-0.90,0.10,-0.84,9.76
5,265612,0.02,-1.22,10.06,-0.27,-0.16,0.31,0.31,-1.08,9.74
6,265674,0.27,-1.19,9.65,-0.08,-0.11,-0.13,0.29,-1.08,9.74
4,265736,0.08,-0.95,9.35,-0.25,0.12,-0.34,0.30,-1.06,9.74
6,265796,0.01,-0.81,9.27,-0.32,0.21,-0.48,0.28,-1.06,9.74
5,265860,0.24,-1.07,9.67,-0.15,0.09,-0.04,0.40,-1.17,9.72
6,265921,0.32,-1.25,9.55,-0.04,0.00,-0.16,0.35,-1.27,9.71
6,265980,0.40,-1.51,9.86,0.04,-0.16,0.16,0.35,-1.36,9.70
7,266041,0.31,-1.44,9.58,-0.02,-0.06,-0.11,0.31,-1.37,9.70
